"","title","press","time","body","url"
"2206","'저같드' 손나은 ""나는 내 마음 지키는 거예요""..흥미진진 키워드 #3","MK스포츠","14:48","매경닷컴 MK스포츠 손진아 기자 배우 손나은이 강한 소유욕을 지닌 ‘진노을’ 캐릭터를 훌륭하게 소화해내며 시청자들의 호평을 얻고 있다. MBC 월화미니시리즈 ‘저녁...","https://v.daum.net/v/20200706144804322"
"2207","[포토] 인사말 전하는 변성현 한국온라인사진기자협회 회장","한국경제","14:48","한국온라인사진기자협회(Korea Online Press Photographers Association, 이하 코파(KOPA), 회장 변성현)가 주최하고 니콘이미징코리아(대표이사 정해환)가 후원하는 '2...","https://v.daum.net/v/20200706144803321"
"2208","'대퇴이두근 부상' 김선빈·류지혁, 2~3주 뒤 재검진 계획 [엠스플 이슈]","엠스플뉴스","14:48","[엠스플뉴스]<U+00A0>대퇴이두근 부상으로 팀에서 이탈한 KIA 타이거즈 내야수 김선빈과 내야수 류지혁이 2~3주 뒤 재검진을 받을 예정이다.<U+00A0><U+00A0>김선빈은 7월 5일 창원 NC ...","https://v.daum.net/v/20200706144803320"
"2209","""내 나이 37살""..'그놈이 그놈' 기존 황정음 로코와 뭐가 다를까(종합)","뉴스엔","14:48","[뉴스엔 박아름 기자] 황정음표 로맨틱 코미디(로코)가 오랜만에 시청자들을 찾아간다. 7월 6일 오후 2시 온라인으로 KBS 2TV 새 월화드라마 '그놈이 그놈이다'(연출 최...","https://v.daum.net/v/20200706144803319"
"2210","[부음]김은정(전북일보 이사)씨 모친상","전자신문","14:48","▲임휘인씨 별세, 김은정(전북일보 이사·선임기자)씨 모친상=6일 오전 5시 20분, 전북대병원 장례식장 특1호실, 발인 8일 오전 8시. (063)250-1444","https://v.daum.net/v/20200706144803318"
"2211","[영상] 美 송환 불허 결정에 손정우 석방 ""죄송하다""","SBS","14:48","세계 최대 아동 성착취물 거래 사이트의 운영자 손정우 씨에 대해 법원이 미국 송환 불허 결정을 내린 가운데, 손 씨가 6일 석방됐습니다.<U+00A0> 검은색 상하의 차림의 손 ...","https://v.daum.net/v/20200706144803317"
"2212","'그놈이 그놈이다' 황정음·윤현민·서지훈, 생활밀착형 색다른 로코[종합]","스타투데이","14:48","[매일경제 스타투데이 양소영 기자] 황정음 윤현민 서지훈을 앞세운 비혼 로맨스가 ‘그놈이 그놈이다’가 안방극장에 출격한다. 6일 오후 KBS2 새 월화드라마 ‘그놈이...","https://v.daum.net/v/20200706144801315"
"2213","[레알시승기]차 안의 콘서트홀? 엄마 사주고 싶은 차, 볼보 S90","노컷뉴스","14:48","볼보의 플래그십 세단인 S90 T5 인스크립션은 섬세한 배려가 돋보이는 차였다. 볼보는 스웨덴의 상징과도 같은 차다. 차의 얼굴이라고 할 수 있는 전면부, 헤드라이트 ...","https://v.daum.net/v/20200706144801314"
"2214","'몸의 대화' 우지원, 동안 외모 관리 비법 공개 ""식단관리+근력 운동""","스타투데이","14:48","[매일경제 스타투데이 신영은 기자] '건강함의 시작, 몸의 대화'에는 우지원과 함께 '침묵의 살인자' 당뇨 예방법을 알아본다. 6일 방송하는 tvN '건강함의 시작, 몸의 ...","https://v.daum.net/v/20200706144800313"
"2215","경찰 ""구급차 막은 택시기사 입건..형사법 위반 여부 수사 중""","SBS","14:48","▲<U+00A0>청원인 김 모 씨가 유튜브에 올린 사고 당시 구급차 블랙박스 영상  구급차를 막은 택시 탓에 응급환자가 사망했다는 의혹을 수사하고 있는 경찰이 택시 기사의 형...","https://v.daum.net/v/20200706144800312"
"2216","[인사]한국원자력안전기술원","뉴스1","14:47","(대전=뉴스1) = ◆한국원자력안전기술원  ▷본부장급 Δ원자력안전본부장 하종태 km5030@news1.kr","https://v.daum.net/v/20200706144759310"
"2217","일동제약, '인터비즈 바이오 파트너링·투자 포럼' 참가.. 10개 신약 파이프라인 소개","동아일보","14:47","서진식 일동제약 부사장이 인터비즈 바이오 파트너링·투자 포럼에서 주제 발표를 하고 있다.일동제약은 ‘제18회 인터비즈 바이오 파트너링·투자 포럼’에 참가해 신...","https://v.daum.net/v/20200706144755309"
"2218","광주 코로나19 확진자 1명 추가","한국일보","14:47","광주지역 집단감염자가 나온 일곡중앙교회에서 30대 여성 1명이 신종 코로나바이러스 감염증(코로나19) 양성 판정을 받아 지역의 누적 확진자가 116명으로 늘었다. 6일 ...","https://v.daum.net/v/20200706144753308"
"2219","'처벌 1순위' 지목된 주장선수, 국회서 ""때린적 없다""","국민일보","14:47","고(故) 최숙현 트라이애슬론(철인3종경기) 선수에게 가혹 행위를 한 가해자로 지목된 경주시청팀 감독과 선수 2명이 국회에 출석해 관련 혐의를 전면 부인했다. 이들은 ...","https://v.daum.net/v/20200706144752307"
"2220","성남시 '청소년 건강 성장 지원' 업무협약","이데일리","14:47","[성남=이데일리 김미희 기자] 성남시가 청소년에서 청년으로 성장해 가는 9~24세에게 꼭 필요한 정책과 서비스를 제공하려고 한국청소년정책연구원, 경기도성남교육지원...","https://v.daum.net/v/20200706144752306"
"2221","서·남해 원정어선들 '오징어 싹쓸이'..동해안 어민이 뿔났다","중앙일보","14:47","“서해와 남해에서 온 배들이 어군탐지기로 오징어의 움직임을 파악한 뒤 16㎞나 되는 그물로 싹쓸이를 하는데 오징어가 남아납니까.” 강원 강릉시 주문진읍에서 33년...","https://v.daum.net/v/20200706144751305"
"2222","'음란행위' 토론토 맥과이어, 450달러 벌금형 선고","엠스플뉴스","14:47","[엠스플뉴스]<U+00A0>스프링캠프 기간 공공장소에서 음란 행위를 저지른 리즈 맥과이어(25·토론토 블루제이스)에게 벌금형이 내려졌다.<U+00A0>캐나다 '스포츠넷'은 7월 6일(한국...","https://v.daum.net/v/20200706144746304"
"2223","허벌라이프, 컬링 '팀킴' 신화 재현 돕는다","뉴시스","14:47","[서울=뉴시스] 김정환 기자 = 글로벌 뉴트리션 전문 기업 허벌라이프가 국내 컬링 스타 '팀킴'을 후원한다. 한국허벌라이프는 팀김으로 잘 알려진 경북체육회 여자 컬링...","https://v.daum.net/v/20200706144743303"
"2224","광주광역시의회 후반기 의장에  김용집 의원 선출","머니S","14:47","광주광역시의회 8대 후반기 의장 선거에 출마한 김용집 의원이 6일 시의회 본회의장에서 열린 의장 선거에 앞서 정견 발표를 하고 있다./머니S DB광주광역시의회 8대 후...","https://v.daum.net/v/20200706144741302"
"2225","홍자 '상큼하게 하트를 앙~!'[포토엔HD]","뉴스엔","14:47","[뉴스엔 지수진 기자] ‘미스트롯’ 6人 송가인, 정미애, 홍자, 정다경, 숙행, 김소유가 7월 6일 오후 서울 영등포구 여의도동 KBS에서 진행 된 ‘불후의 명곡’ 녹화에...","https://v.daum.net/v/20200706144738301"
"2226","포스코엠텍, 포스코와 255억원 규모 공장 위탁운영 계약 체결","아시아경제","14:47","[아시아경제 오주연 기자] 포스코엠텍은 포스코와 255억원 규모의 FeMn 공장 위탁운영 계약을 체결했다고 6일 공시했다. 이는 최근 매출액 대비 8.84%에 해당하는 규모...","https://v.daum.net/v/20200706144736300"
"2227","발언하는 문재인 대통령","연합뉴스","14:47","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석·보좌관 회의를 주재하고 있다. 2020.7.6 cityboy@yna.co.kr (끝) [이 시각 많이 본 기...","https://v.daum.net/v/20200706144734299"
"2228","거침 없는 상승세 맨유..포그바, '춤'으로 분위기 표현","OSEN","14:47","[OSEN=강필주 기자] 폴 포그바(27, 맨체스터 유나이티드)가 특유의 유연한 춤동작으로 승리를 자축했다.<U+00A0> 포그바는 지난 5일 새벽(한국시간) 영국 맨체스터 홈구장 올...","https://v.daum.net/v/20200706144732298"
"2229","발언하는 문 대통령","연합뉴스","14:47","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 수석·보좌관 회의를 주재하고 있다. 왼쪽부터 문 대통령, 서훈 국가안보실장, 유연상 경호처장. ...","https://v.daum.net/v/20200706144730297"
"2230","정부, 비대면진료 가능 4대 분야 선정..의협·복지부는 불참","뉴시스","14:47","[서울=뉴시스] 이재은 기자 = 정부가 비대면 진료 도입방침 이후 처음으로 사회적 합의를 시도했으나, 대한의사협회와 보건복지부가 불참해 비대면 진료가 가능한 4대 ...","https://v.daum.net/v/20200706144728296"
"2231","롯데건설, '2020 한국서비스 대상' 수상","이데일리","14:47","[이데일리 황현규 기자] 롯데건설이 지난 3일 ‘2020 한국서비스대상’에서 19년 연속 아파트부문 종합대상을 차지했다고 6일 밝혔다. 한국서비스대상은 한국표준협회에...","https://v.daum.net/v/20200706144727295"
"2232","[MD포토] 윤현민, '부드러운 미소'","마이데일리","14:47","[마이데일리 = 송일섭 기자] 배우 윤현민이 6일 오후 온라인으로 진행된 KBS 2TV 새 월화드라마 '그놈이 그놈이다' (극본 이은영, 연출 최윤석) 제작발표회에서 포토타...","https://v.daum.net/v/20200706144726294"
"2233","우도환, 늠름하게 軍입대 ""건강히 다녀오겠습니다!"" [★현장스케치]","스타뉴스","14:47","[스타뉴스 이경호 기자] 배우 우도환/사진=김창현 기자 배우 우도환(28)이 늠름한 모습으로 국방의 의무를 이행하기 위해 육군 현역으로 입대했다. 우도환은 6일 오후 ...","https://v.daum.net/v/20200706144724293"
"2234","개회사하는 우원식 의원","뉴시스","14:47","[서울=뉴시스] 김진아 기자 = 우원식 더불어민주당 의원이 6일 서울 여의도 국회도서관에서 열린 전남 서남권 해상풍력 산업생태계 조성 국회 포럼에서 개회사를 하고 ...","https://v.daum.net/v/20200706144723292"
"2235","고성군, 달홀공원과 연계한 숲길 조성사업 추진","뉴스1","14:47","(고성=뉴스1) 최석환 기자 = 강원 고성군은 도심지 대표공원인 달홀공원과 연계한 숲길을 내년 말까지 조성할 계획이라고 6일 밝혔다. 군은 총사업비 15억을 들여 지역...","https://v.daum.net/v/20200706144722291"
"2236","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:47","epa08529946 An image taken with a drone shows an aerial view of the Rocky Mountain Power coal-fired thermal plant near Gillette, Wyoming, USA, 05 July 2020.","https://v.daum.net/v/20200706144721290"
"2237","한양증권우, +10.45% VI 발동","조선비즈","14:47","한양증권우(001755)가 VI가 발동했다. 전일 대비 10.45% 상승한 11,100원에 거래되고 있다.한양증권우의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 2,079...","https://v.daum.net/v/20200706144719289"
"2238","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:47","epa08529943 An image taken with a drone shows an aerial view of the Black Thunder coal mine near Wright, Wyoming, USA, 05 July 2020. Wyoming is the largest c","https://v.daum.net/v/20200706144715288"
"2239","인사 나누는 권영세-정운천","뉴시스","14:47","[서울=뉴시스] 장세영 기자 = 토론회를 주최한 권영세 미래통합당 의원이 6일 서울 여의도 국회 의원회관에서 열린 권영세의 국민 속 시원 입법 토론회 제1탄 ‘제2의 ...","https://v.daum.net/v/20200706144715287"
"2240","비상교육, 티스쿨이앤씨 합병 완료","이데일리","14:47","[이데일리 강민구 기자] 비상교육(100220)은 티스쿨이앤씨 합병을 종료했다고 6일 공시했다. 합병 계약일은 2020년 4월 28일이며, 합병등기 일자는 2020년 7월 6일이다....","https://v.daum.net/v/20200706144713286"
"2241","[bnt화보] 김재경 ""작품 속과 밖에서 좋은 자극될 수 있는 사람 되고파""","bnt뉴스","14:47","[나연주 기자] 걸그룹 레인보우 출신에서 이제는 배우로서 대중 앞에 나선 김재경. SBS ‘초면에 사랑합니다’에서 까칠하면서도 귀여운 성격의 베로니카 박 연기로 호...","https://v.daum.net/v/20200706144713285"
"2242","개회사하는 우원식 의원","뉴시스","14:47","[서울=뉴시스] 김진아 기자 = 우원식 더불어민주당 의원이 6일 서울 여의도 국회도서관에서 열린 전남 서남권 해상풍력 산업생태계 조성 국회 포럼에서 개회사를 하고 ...","https://v.daum.net/v/20200706144712284"
"2243","[인사] 목원대","연합뉴스","14:47","▲ 대학원장 겸 국제협력처장 박재형 ▲ 문화예술원장 김낙수 (대전=연합뉴스) (끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706144711283"
"2244","목포기독병원, 급성기 뇌졸중 평가서 '최우수'","연합뉴스","14:47","(목포=연합뉴스) 조근영 기자 = 목포기독병원은 급성기 뇌졸중 평가에서 2회 연속 최우수 등급을 획득했다고 6일 밝혔다. 목포기독병원은 평가 결과 뇌영상검사 실시율,...","https://v.daum.net/v/20200706144710282"
"2245","충청·호남 재생산지수 1.34..""호남권 전파 위험 가장 높아""","이데일리","14:47","[이데일리 안혜신 기자] 6일 질병관리본부 중앙방역대책본부는 호남권 코로나19 전파 위험이 높다고 밝혔다. 정은경 본부장은 “현재는 주로 광주의 광륵사와 금양빌딩 ...","https://v.daum.net/v/20200706144708281"
"2246","[bnt화보] 김재경 ""롤모델은 메릴 스트립과 나문희, 나이 제약 받지 않은 연기 멋져""","bnt뉴스","14:47","[나연주 기자] 걸그룹 레인보우 출신에서 이제는 배우로서 대중 앞에 나선 김재경. SBS ‘초면에 사랑합니다’에서 까칠하면서도 귀여운 성격의 베로니카 박 연기로 호...","https://v.daum.net/v/20200706144708280"
"2247","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:47","epa08529944 An image taken with a drone shows an aerial view of the Wyodak coal mine near Gillette, Wyoming, USA, 05 July 2020. Wyoming is the largest coal-p","https://v.daum.net/v/20200706144708279"
"2248","윤현민 ""한마디로? 유쾌 상쾌 통쾌한 드라마"" (그놈이 그놈이다)","MBN","14:47","‘그놈이 그놈이다’ 윤현민은 한마디로 ‘유쾌 상쾌 통쾌’라고, 황정음은 ‘사랑’이라고 표현했다. 6일 오후 KBS2 월화드라마 ‘그놈이 그놈이다’(연출 최윤석, 이...","https://v.daum.net/v/20200706144705278"
"2249","충북, 경기, 대구에 학교미디어교육센터..교원·학생 미디어 역량 강화","전자신문","14:47","충북·경기·대구에 미디어교육 역량을 강화하는 학교미디어교육센터가 들어선다. 학생이나 교원의 미디어 창작 역량을 키우고 미디어를 활용한 융복합 수업 활성화에도...","https://v.daum.net/v/20200706144705277"
"2250","'드루와' 박해미, 차 안에서 펼쳐지는 화려한 뮤지컬 무대 [M+TV컷]","MBN","14:47","배우 박해미가 ‘전국민 드루와’에서 긍정의 에너지를 전파한다. 6일(오늘) 방송되는 MBN 예능프로그램 ‘전국민 드루와’(이하 ‘드루와’) 6회에서는 김수미가 일일 ...","https://v.daum.net/v/20200706144704276"
"2251","[포토] 인사말 전하는 정해환 니콘이미징코리아 대표","한국경제","14:47","한국온라인사진기자협회(Korea Online Press Photographers Association, 이하 코파(KOPA), 회장 변성현)가 주최하고 니콘이미징코리아(대표이사 정해환)가 후원하는 '2...","https://v.daum.net/v/20200706144704275"
"2252","[속보] ""최근 1주 코로나19 재생산지수 전국 1.06, 충청·호남 1.3""","MBN","14:47","""최근 1주 코로나19 재생산지수 전국 1.06, 충청·호남 1.3"" < Copyright ⓒ 무단전재 및 재배포 금지 >","https://v.daum.net/v/20200706144703274"
"2253","아스트로 MJ, 첫 뮤지컬 '제이미' 성공적 출발..""발전하는 모습 보여드릴 것""","한국경제","14:47","그룹 아스트로 MJ(엠제이)가 첫 뮤지컬 '제이미'의 첫 공연을 성공적으로 마쳤다.<U+00A0> 뮤지컬 '제이미'는 드랙퀸이 되고 싶은 17살 고등학생 제이미의 꿈과 도전, 그리고 ...","https://v.daum.net/v/20200706144703273"
"2254","발언하는 문재인 대통령","연합뉴스","14:47","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석·보좌관 회의를 주재하고 있다. 왼쪽부터 노영민 대통령 비서실장, 문 대통령, 서훈 국...","https://v.daum.net/v/20200706144702272"
"2255","전동킥보드로 출퇴근 시 보험사 통지 의무화된다","서울경제","14:47","[서울경제] 신종 코로나바이러스 감염증(코로나19)이 감염병 재해보상 대상이라는 점을 명확히 하기 위해 보험 표준약관이 개정된다. 고객이 전동킥보드 등을 상시 이용...","https://v.daum.net/v/20200706144700270"
"2256","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529947 An image taken with a drone shows an aerial view of the Rocky Mountain Power coal-fired thermal plant near Gillette, Wyoming, USA, 05 July 2020.","https://v.daum.net/v/20200706144658269"
"2257","""여름휴가 현대차 타고 가볼까""..무료 시승 행사 진행","이데일리","14:46","[이데일리 이승현 기자] 현대자동차(005380)는 여름휴가 기간 동안 소비자들이 4박 5일간 현대차의 다양한 차종들을 경험해볼 수 있는 ‘프라이빗 바캉스 렌탈 시승 이...","https://v.daum.net/v/20200706144655268"
"2258","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529945 An image taken with a drone shows an aerial view of the Wyodak coal mine near Gillette, Wyoming, USA, 05 July 2020. Wyoming is the largest coal-p","https://v.daum.net/v/20200706144654267"
"2259","수질기준 초과로 정지됐던 한울원전 2호기 발전재개","뉴시스","14:46","[울진=뉴시스] 강진구 기자 = 한국수력원자력(주) 한울원자력본부(본부장 이종호)는 ""지난 4일 오전 2차측 수질기준 초과로 발전정지한 한울원전 2호기(가압경수로형, 9...","https://v.daum.net/v/20200706144653266"
"2260","[속보]당국 ""(서남아시아등) 고위험 국가 타깃검역으로 검사 강화""","뉴스1","14:46","(서울=뉴스1) 음상준 기자 = 중앙방역대책본부 6일 신종 코로나바이러스 감염증(코로나19) 정례 브리핑. sj@news1.kr","https://v.daum.net/v/20200706144652265"
"2261","레드벨벳-아이린&슬기 ""좀 더 멋지고 강렬하게""(일문일답)","더팩트","14:46","오늘(6일) 오후 6시 첫 유닛 앨범 'Monster' 발표 [더팩트 | 정병근 기자] 레드벨벳 멤버들 중 가장 오래 호흡을 맞춘 아이린&슬기가 팀 활동 때와는 다른 강렬한 매력...","https://v.daum.net/v/20200706144652264"
"2262","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529935 An image taken with a drone shows an aerial view of the Black Thunder coal mine near Wright, Wyoming, USA, 05 July 2020. Wyoming is the largest c","https://v.daum.net/v/20200706144651263"
"2263","[속보]질본 ""부정기편 운항 제한 등 유입 규모 축소·방역강화 노력""","뉴시스","14:46","[세종=뉴시스]","https://v.daum.net/v/20200706144649262"
"2264","가평군, 2020년도 공공하수도사업 추진","머니S","14:46","가평군청 전경. / 사진제공=가평군가평군이 올해 국고보조사업으로 확정된 2020년 공공하수도사업인 하수처리시설 확충 2개소, 5개 읍·면의 하수관로 정비사업에 대하...","https://v.daum.net/v/20200706144648261"
"2265","대화하는 우원식 의원-김영록 전남지사","뉴시스","14:46","[서울=뉴시스] 김진아 기자 = 우원식 더불어민주당 의원이 6일 서울 여의도 국회도서관에서 열린 전남 서남권 해상풍력 산업생태계 조성 국회 포럼에서 김영록 전남지사...","https://v.daum.net/v/20200706144647260"
"2266","GC녹십자셀 이뮨셀엘씨주,  췌장암 치료 상업화 임상 나서","머니S","14:46","GC녹십자셀은 이뮨셀엘씨주 췌장암 제 3상 임상시험계획서(IND)를 식품의약품안전처에 제출했다./사진=GC녹십자셀GC녹십자셀이 췌장암 치료를 위한 상업화 임상에 나선...","https://v.daum.net/v/20200706144646258"
"2267","'그놈이' 윤현민 ""황정음, 화내는 연기도 사랑스러워""","스타뉴스","14:46","[스타뉴스 윤성열 기자] 배우 황정음(왼쪽)과 윤현민 /사진제공=KBS 배우 윤현민이 '그놈이 그놈이다'에서 연기 호흡을 맞추는 황정음의 매력에 엄지를 치켜세웠다. 6일...","https://v.daum.net/v/20200706144645257"
"2268","대구미술관 최정화_카발라전..소쿠리를 미술 소재로 활용","연합뉴스","14:46","(대구=연합뉴스) 김선형 기자 = 대구미술관은 오는 7일부터 내년 1월 3일까지 어미홀에서 '최정화_카발라(2013)'를 전시한다고 6일 밝혔다. 카발라는 녹색과 빨간색 소...","https://v.daum.net/v/20200706144643256"
"2269","발언하는 문 대통령","연합뉴스","14:46","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 수석·보좌관 회의를 주재하고 있다. 2020.7.6 cityboy@yna.co.kr (끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706144641255"
"2270","남중국해 바시해협 중국 잠수함 기동 놓고 美中 신경전","헤럴드경제","14:46","[헤럴드경제=박세환 기자] 신종 코로나바이러스 감염증(코로나19)와 홍콩국가보안법을 놓고 갈등이 격화하고 있는 미국과 중국이 남중국해와 태평양을 연결하는 바시(巴...","https://v.daum.net/v/20200706144641254"
"2271","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529938 An image taken with a drone shows an aerial view of the Black Thunder coal mine near Wright, Wyoming, USA, 05 July 2020. Wyoming is the largest c","https://v.daum.net/v/20200706144637253"
"2272","제9기 부여군 공동상표 굿뜨래 사용승인 신청 10일까지 접수","뉴스1","14:46","(대전=뉴스1) 심영석 기자 = 충남 부여군은 제9기 부여군 공동상표 '굿뜨래' 사용승인 신청을 오는 10일까지 받는다고 6일 밝혔다. 제8기 공동상표 굿뜨래의 사용기간은...","https://v.daum.net/v/20200706144637252"
"2273","'투게더' 리우이하오 ""이승기와의 브로맨스 지켜봐 주길""","연합뉴스","14:46","(서울=연합뉴스) 송은경 기자 = ""친구는 믿음이 중요해요."" ""날씨가 어때요?"" 6일 온라인 화상전화로 만난 리우이하오(劉以豪·34)는 취재진과 인터뷰 도중 한국어로 반...","https://v.daum.net/v/20200706144634251"
"2274","""대한민국 1등""..'그놈이 그놈이다' 황정음, 37살에 만난 '비혼 로코' [종합]","스포츠동아","14:46","[동아닷컴] [종합] “대한민국 1등”…‘그놈이 그놈이다’ 황정음, 37살에 만난 ‘비혼 로코’ 로코에 특히 강한 황정음이 “진화된 로코”라고 자신하는 새 드라마가 ...","https://v.daum.net/v/20200706144632250"
"2275","""동성애 조장"" vs ""성소수자 인권"" 차별금지법, 어떻게 생각하십니까","아시아경제","14:46","[아시아경제 한승곤 기자] 차별금지법(평등법)의 국회 통과를 위한 움직임이 본격화되면서 성 소수자 차별 여부에 대한 갈등이 또다시 격화하고 있다. 이 법에 반대하는...","https://v.daum.net/v/20200706144630249"
"2276","'원점서 다시 시작' 김광현, 첫 라이브 피칭 3이닝 소화","연합뉴스","14:46","(서울=연합뉴스) 신창용 기자 = 다시 한번 미국프로야구 메이저리그 개막을 준비하는 김광현(32·세인트루이스 카디널스)이 첫 라이브 피칭을 소화했다. 6일(한국시간) ...","https://v.daum.net/v/20200706144629248"
"2277","[포토]안희정 전 충남도지사 모친 빈소로 들어서는 이해찬 대표","아시아경제","14:46","이해찬 더불어민주당 대표가 6일 서울 종로구 서울대병원 장례식장에 마련된 안희정 전 충남도지사 모친 빈소에 들어서고 있다./강진형 기자aymsdream@","https://v.daum.net/v/20200706144627247"
"2278","티오오, 새 앨범 트랙리스트 공개..타이틀곡은 '하나 둘 세고'","마이데일리","14:46","[마이데일리 = 명희숙 기자] 그룹 TOO(티오오)가 새 앨범 트랙리스트를 공개했다. TOO(치훈, 동건, 찬, 지수, 민수, 재윤, 제이유, 경호, 제롬, 웅기)는 6일 0시 공식 S...","https://v.daum.net/v/20200706144626246"
"2279","전남 서남권 해상풍력 산업생태계 조성 국회 포럼","뉴시스","14:46","[서울=뉴시스] 김진아 기자 = 우원식 더불어민주당 의원, 김영록 전남지사를 비롯한 참석자들이 6일 서울 여의도 국회도서관에서 열린 전남 서남권 해상풍력 산업생태계...","https://v.daum.net/v/20200706144626245"
"2280","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529939 An image taken with a drone shows an aerial view of railroad cars loaded with coal from the Black Thunder Mine near Wright, Wyoming, USA, 05 July","https://v.daum.net/v/20200706144623244"
"2281","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529939 An image taken with a drone shows an aerial view of railroad cars loaded with coal from the Black Thunder Mine near Wright, Wyoming, USA, 05 July","https://v.daum.net/v/20200706144623244"
"2282","스포츠토토코리아, 적중상금 및 환불금 1년 이내 찾아가야","더팩트","14:46","적중결과 발표 후 1년 이내 찾아가지 않으면 국민체육진흥기금으로 귀속 [더팩트 | 박순규 기자] 국민체육진흥공단이 발행하는 체육진흥투표권(이하 스포츠토토)의 수탁...","https://v.daum.net/v/20200706144622243"
"2283","""많은 분들이 걱정해줘 감사해"" 김지호, 폭식 끝 항문 파열→병원行","뉴스엔","14:46","[뉴스엔 서지현 기자] 방송인 김지호가 폭식으로 병원을 찾은 후기를 밝혔다. 김지호는 7월 5일 자신의 인스타그램에 ""많은 분들이 제 항문을 걱정해주시네요. 치승이형...","https://v.daum.net/v/20200706144621242"
"2284","[bnt화보] '간이역' 김재경 ""한지아 역은 시한부지만 사랑하는 사람 곁 지키고 싶어하는 인물, 모든 연기 쉽지 않아""","bnt뉴스","14:46","[나연주 기자] 걸그룹 레인보우 출신에서 이제는 배우로서 대중 앞에 나선 김재경. SBS ‘초면에 사랑합니다’에서 까칠하면서도 귀여운 성격의 베로니카 박 연기로 호...","https://v.daum.net/v/20200706144619241"
"2285","USA RESOURCES COAL PRODUCTION WYOMING","연합뉴스","14:46","epa08529941 An image taken with a drone shows an aerial view of the Buckskin coal mine near Gillette, Wyoming, USA, 05 July 2020. Wyoming is the largest coal","https://v.daum.net/v/20200706144618240"
"2286","[올댓차이나]중국 증시, 경기 회복 기대감에 4.6% 급등","뉴시스","14:46","[서울=뉴시스] 문예성 기자 = 중국 증시가 경기 회복 기대감 등으로 4% 이상 급등하면서 강세장을 보이고 있다. 6일 신랑왕 재경채널 등에 따르면 이날 오후장에서 상하...","https://v.daum.net/v/20200706144613239"
"2287","법원, '아동 성 착취물' 손정우 범죄인 인도 거절..""성 착취 수사에 필요""","YTN","14:46","[앵커] 법원이 세계 최대 아동 성 착취물 사이트 '웰컴 투 비디오' 운영자 손정우를 미국으로 송환하지 않기로 했습니다. 법원은 아동 성 착취 범죄의 근절을 위해 손정...","https://v.daum.net/v/20200706144612238"
"2288","[bnt화보] '간이역' 김재경 ""첫 영화 주연 소감? 연기 잘하는 윤유선 선배에게 몰입만으로도 좋은 연기 나올 거라 믿어""","bnt뉴스","14:46","[나연주 기자] 걸그룹 레인보우 출신에서 이제는 배우로서 대중 앞에 나선 김재경. SBS ‘초면에 사랑합니다’에서 까칠하면서도 귀여운 성격의 베로니카 박 연기로 호...","https://v.daum.net/v/20200706144612237"
"2289","[1분 Q&A] 항생제를 먹은 후 피부가 울긋불긋하게 변했어요","하이닥","14:46","Q. 병원에서 받은 항생제를 먹은 다음 날부터 피부가 울긋불긋하게 변했습니다. 가렵지는 않고 온몸에 발진이 일어나네요. 항생제는 퀴놀론계 항생제로 알고 있습니다. ...","https://v.daum.net/v/20200706144611236"
"2290","[인사] CNB뉴스","디지털타임스","14:46","◇CNB뉴스 △마케팅/부국장 문성태","https://v.daum.net/v/20200706144610235"
"2291","""발렌시아 떠나고 싶다""..이강인, 이적 요청","디지털타임스","14:46","미드필더 이강인(19)이 소속팀 발렌시아의 재계약 제의를 거절하고 이적을 요청했다는 스페인 현지 언론 보도가 또 나왔다. 수페르데포르테는 6일(한국시간) ""이강이 발...","https://v.daum.net/v/20200706144609234"
"2292","발언하는 문재인 대통령","연합뉴스","14:46","(서울=연합뉴스) 이진욱 기자 = 문재인 대통령이 6일 오후 청와대에서 열린 수석·보좌관 회의를 주재하고 있다. 오른쪽부터 김현종 국가안보실 2차장, 유연상 경호처장...","https://v.daum.net/v/20200706144609233"
"2293","서산시장 민선7기 2년..""행정혁신, 일 잘하는 조직 변화 성과""","뉴스1","14:46","(서산=뉴스1) 김태완 기자 = 맹정호 서산시장이 6일 시청 대회의실에서 취임 2주년을 맞아 지난 2년간의 성과와 변화, 향후 시정 방향에 대해 밝혔다. 맹 시장은 “올해...","https://v.daum.net/v/20200706144608232"
